FIPS,State,County,Voter Turnout % Voter Turnout,Census Participation % Census Participation
34007,New Jersey,Camden,71.434818994,69.9
34009,New Jersey,Cape May,77.44246897,36.6
34011,New Jersey,Cumberland,59.19097074,65.2
34013,New Jersey,Essex,66.53134754,60.8
34015,New Jersey,Gloucester,77.51195313,73.8
34017,New Jersey,Hudson,62.51876689,57.8
34019,New Jersey,Hunterdon,87.555994388,76.2
34021,New Jersey,Mercer,70.428904708,67.9
34023,New Jersey,Middlesex,68.654373401,72.2
34025,New Jersey,Monmouth,81.889860973,71.3
34027,New Jersey,Morris,84.357641091,76.6
34029,New Jersey,Ocean,77.221512476,66.7
34031,New Jersey,Passaic,70.258632873,67.7
34033,New Jersey,Salem,70.043361553,65.9
34035,New Jersey,Somerset,81.352972074,74.7
34037,New Jersey,Sussex,79.753377459,71.1
34039,New Jersey,Union,71.38874388,69.4
34041,New Jersey,Warren,74.420910872,72.2
35000,New Mexico,,61.132853206,
35001,New Mexico,Bernalillo,63.741093828,69.8
35003,New Mexico,Catron,77.404326123,23.2
35005,New Mexico,Chaves,51.169630643,61.2
35006,New Mexico,Cibola,44.6937751,39.0
35007,New Mexico,Colfax,61.956745623,37.0
35009,New Mexico,Curry,45.232889022,53.9
35011,New Mexico,De Baca,79.035087719,32.4
35013,New Mexico,Dona Ana,56.91136974,60.0
35015,New Mexico,Eddy,57.594246032,54.5
35017,New Mexico,Grant,67.108321711,53.5
35019,New Mexico,Guadalupe,61.923620934,34.6
35021,New Mexico,Harding,100.0,36.4
35023,New Mexico,Hidalgo,62.271293375,43.5
35025,New Mexico,Lea,50.648910412,52.5
35027,New Mexico,Lincoln,66.943812926,29.8
35028,New Mexico,Los Alamos,87.401350871,82.0
35029,New Mexico,Luna,52.668183295,53.8
35031,New Mexico,McKinley,52.504708098,39.5
35033,New Mexico,Mora,69.048843188,28.9
35035,New Mexico,Otero,49.42545607,50.9
35037,New Mexico,Quay,61.525019857,38.1
35039,New Mexico,Rio Arriba,57.24909623,35.0
35041,New Mexico,Roosevelt,52.011019284,52.7
35043,New Mexico,Sandoval,70.479609684,67.9
35045,New Mexico,San Juan,57.869750456,50.7
35047,New Mexico,San Miguel,52.616929044,39.8
35049,New Mexico,Santa Fe,72.960958296,61.1
35051,New Mexico,Sierra,66.018878401,40.4
35053,New Mexico,Socorro,58.3299389,41.9
35055,New Mexico,Taos,65.426504189,39.5
35057,New Mexico,Torrance,61.339511373,42.4
35059,New Mexico,Union,55.993740219,39.4
35061,New Mexico,Valencia,58.026067416,63.1
36000,New York,,62.926978643,
36001,New York,Albany,65.613722622,64.7
36003,New York,Allegany,57.058984162,47.7
36005,New York,Bronx,50.472627524,60.6
36007,New York,Broome,62.737124644,63.3
36009,New York,Cattaraugus,59.112086428,52.8
36011,New York,Cayuga,60.168589901,60.3
36013,New York,Chautauqua,59.656652361,58.8
36015,New York,Chemung,61.173842717,67.9
36017,New York,Chenango,60.147571774,55.9
36019,New York,Clinton,55.6828125,63.1
36021,New York,Columbia,74.660406886,53.6
36023,New York,Cortland,57.361456832,61.6
36025,New York,Delaware,63.242428395,42.7
36027,New York,Dutchess,67.584319658,64.9
36029,New York,Erie,67.360873681,69.4
36031,New York,Essex,63.721158567,42.6
36033,New York,Franklin,48.610763454,50.3
36035,New York,Fulton,56.673337257,56.0
36037,New York,Genesee,65.105629908,64.3
36039,New York,Greene,65.291387313,44.9
36041,New York,Hamilton,90.977835724,22.4
36043,New York,Herkimer,60.923330585,54.6
36045,New York,Jefferson,53.289457795,48.1
36047,New York,Kings,55.37385989,57.1
36049,New York,Lewis,64.598612488,44.4
36051,New York,Livingston,62.345642541,63.0
36053,New York,Madison,60.6048815,64.0
36055,New York,Monroe,67.660970898,66.0
36057,New York,Montgomery,56.739217519,58.3
36059,New York,Nassau,76.044470993,71.8
36061,New York,New York,59.133158256,61.5
36063,New York,Niagara,63.50511718,69.9
36065,New York,Oneida,58.365472911,63.1
36067,New York,Onondaga,67.293674247,67.9
36069,New York,Ontario,69.845975007,58.8
36071,New York,Orange,64.805085538,64.8
36073,New York,Orleans,56.884609411,54.0
36075,New York,Oswego,59.66713804,61.9
36077,New York,Otsego,57.235854796,54.0
36079,New York,Putnam,74.663247402,69.8
36081,New York,Queens,56.757965424,61.4
36083,New York,Rensselaer,64.490684733,63.5
36085,New York,Richmond,64.59903353,64.1
36087,New York,Rockland,72.802077572,68.0
36089,New York,St. Lawrence,53.368309361,56.5
36091,New York,Saratoga,74.745914484,67.0
36093,New York,Schenectady,64.596597969,65.6
36095,New York,Schoharie,62.280874532,52.1
36097,New York,Schuyler,68.381018842,56.9
36099,New York,Seneca,57.989300867,58.1
36101,New York,Steuben,63.188208925,61.2
36103,New York,Suffolk,69.981993795,66.4
36105,New York,Sullivan,62.379261364,36.1
36107,New York,Tioga,66.141111549,69.1
36109,New York,Tompkins,57.484551526,61.0
36111,New York,Ulster,69.344071209,60.2
36113,New York,Warren,70.401392785,55.2
36115,New York,Washington,57.454249695,59.5
36117,New York,Wayne,64.174148497,58.6
36119,New York,Westchester,70.010450112,66.9
36121,New York,Wyoming,61.065663689,57.4
36123,New York,Yates,56.231430805,51.7
37000,North Carolina,,72.347353072,
37001,North Carolina,Alamance,71.347118054,63.7
37003,North Carolina,Alexander,69.683195592,66.3
37005,North Carolina,Alleghany,68.423423423,44.8
37007,North Carolina,Anson,58.347667449,51.3
37009,North Carolina,Ashe,72.875576037,51.9
37011,North Carolina,Avery,64.714334588,34.3
37013,North Carolina,Beaufort,71.908730701,56.1
37015,North Carolina,Bertie,62.357052097,51.6
37017,North Carolina,Bladen,67.288801572,47.5
37019,North Carolina,Brunswick,78.886361648,53.8
37021,North Carolina,Buncombe,79.46928336,63.3
37023,North Carolina,Burke,62.766676048,61.1
37025,North Carolina,Cabarrus,78.810716327,63.3
37027,North Carolina,Caldwell,67.025039124,65.5
37029,North Carolina,Camden,73.042944785,68.7
37031,North Carolina,Carteret,75.787698589,45.3
37033,North Carolina,Caswell,66.232481451,57.0
37035,North Carolina,Catawba,71.033249606,67.5
37037,North Carolina,Chatham,89.50092081,69.3
37039,North Carolina,Cherokee,70.183760684,47.9
37041,North Carolina,Chowan,70.667271902,61.0
37043,North Carolina,Clay,76.12368857,48.7
37045,North Carolina,Cleveland,68.255953173,61.9
37047,North Carolina,Columbus,61.645687646,51.1
37049,North Carolina,Craven,67.966698687,64.1
37051,North Carolina,Cumberland,60.359325649,60.4
37053,North Carolina,Currituck,77.29535663,50.3
37055,North Carolina,Dare,84.065915004,38.3
37057,North Carolina,Davidson,70.927521135,66.3
37059,North Carolina,Davie,78.48372093,69.3
37061,North Carolina,Duplin,57.455419249,47.6
37063,North Carolina,Durham,79.818105188,60.1
37065,North Carolina,Edgecombe,64.572297554,57.0
37067,North Carolina,Forsyth,73.676696684,64.4
37069,North Carolina,Franklin,73.532828034,60.4
37071,North Carolina,Gaston,69.56453653,60.8
37073,North Carolina,Gates,65.471491228,60.6
37075,North Carolina,Graham,70.574886536,35.1
37077,North Carolina,Granville,68.542299349,66.2
37079,North Carolina,Greene,56.617076326,55.7
37081,North Carolina,Guilford,73.498249648,67.6
37083,North Carolina,Halifax,65.461245235,54.8
37085,North Carolina,Harnett,61.351365574,59.3
37087,North Carolina,Haywood,73.171806167,56.8
37089,North Carolina,Henderson,75.938246238,64.4
37091,North Carolina,Hertford,56.74493063,50.8
37093,North Carolina,Hoke,57.527582082,57.3
37095,North Carolina,Hyde,65.665349144,38.9
37097,North Carolina,Iredell,78.202513273,66.9
37099,North Carolina,Jackson,61.109368316,37.4
37101,North Carolina,Johnston,78.750397794,67.7
37103,North Carolina,Jones,72.937293729,52.3
37105,North Carolina,Lee,67.862907942,65.2
37107,North Carolina,Lenoir,67.248195053,58.2
37109,North Carolina,Lincoln,77.615146832,69.0
37111,North Carolina,McDowell,65.563631181,56.4
37113,North Carolina,Macon,74.374327716,42.0
37115,North Carolina,Madison,74.677327242,53.9
37117,North Carolina,Martin,71.371656232,56.0
37119,North Carolina,Mecklenburg,76.401129068,65.9
37121,North Carolina,Mitchell,76.651123357,54.0
37123,North Carolina,Montgomery,65.539403213,40.8
37125,North Carolina,Moore,77.010098343,61.2
37127,North Carolina,Nash,73.590032381,63.8
37129,North Carolina,New Hanover,71.677903436,61.9
37131,North Carolina,Northampton,63.049579046,48.6
37133,North Carolina,Onslow,48.799189326,55.6
37135,North Carolina,Orange,77.782658431,70.1
37137,North Carolina,Pamlico,72.263257576,48.3
37139,North Carolina,Pasquotank,65.21468371,64.1
37141,North Carolina,Pender,73.057515501,57.2
37143,North Carolina,Perquimans,68.881730327,59.9
37145,North Carolina,Person,71.701326347,64.5
37147,North Carolina,Pitt,64.207786495,58.7
37149,North Carolina,Polk,73.167554766,55.3
37151,North Carolina,Randolph,69.878002287,63.5
37153,North Carolina,Richmond,61.311088144,52.4
37155,North Carolina,Robeson,49.682038324,48.1
37157,North Carolina,Rockingham,67.631913991,63.8
37159,North Carolina,Rowan,70.055828601,64.4
37161,North Carolina,Rutherford,65.94330588,54.3
37163,North Carolina,Sampson,65.902130109,53.7
37165,North Carolina,Scotland,55.828452673,54.9
37167,North Carolina,Stanly,71.443005999,63.1
37169,North Carolina,Stokes,70.510288066,63.2
37171,North Carolina,Surry,67.703963781,61.1
37173,North Carolina,Swain,65.414160111,37.0
37175,North Carolina,Transylvania,72.457386364,50.7
37177,North Carolina,Tyrrell,54.564564565,44.9
37179,North Carolina,Union,80.870987654,72.7
37181,North Carolina,Vance,64.345028344,55.8
37183,North Carolina,Wake,83.119667958,70.3
37185,North Carolina,Warren,64.674835061,47.5
37187,North Carolina,Washington,67.081081081,51.0
37189,North Carolina,Watauga,68.132797632,47.4
37191,North Carolina,Wayne,62.785597196,61.2
37193,North Carolina,Wilkes,67.062494091,59.2
37195,North Carolina,Wilson,68.050451052,61.0
37197,North Carolina,Yadkin,70.673997872,64.4
37199,North Carolina,Yancey,79.495798319,49.4
38000,North Dakota,,64.045562361,
38001,North Dakota,Adams,73.565217391,49.7
38003,North Dakota,Barnes,66.408114558,60.8
38005,North Dakota,Benson,43.481152993,36.8
38007,North Dakota,Billings,94.074074074,44.6
38009,North Dakota,Bottineau,70.050454087,53.8
38011,North Dakota,Bowman,71.576673866,56.5
38013,North Dakota,Burke,73.101265823,43.6
38015,North Dakota,Burleigh,70.48538296,77.0
38017,North Dakota,Cass,65.216369837,69.5
38019,North Dakota,Cavalier,67.899159664,59.2
38021,North Dakota,Dickey,66.776859504,59.3
38023,North Dakota,Divide,67.338935574,39.2
38025,North Dakota,Dunn,72.27202473,39.6
38027,North Dakota,Eddy,71.851851852,64.2
38029,North Dakota,Emmons,77.269230769,53.0
38031,North Dakota,Foster,70.836653386,67.9
38033,North Dakota,Golden Valley,71.49825784,58.0
38035,North Dakota,Grand Forks,58.154163928,69.3
38037,North Dakota,Grant,77.366946779,46.7
38039,North Dakota,Griggs,67.750677507,57.9
38041,North Dakota,Hettinger,64.95049505,52.7
38043,North Dakota,Kidder,77.044854881,44.7
38045,North Dakota,LaMoure,68.487654321,63.6
38047,North Dakota,Logan,76.583629893,54.8
38049,North Dakota,McHenry,68.018120045,59.8
38051,North Dakota,McIntosh,70.460048426,50.3
38053,North Dakota,McKenzie,57.895299145,33.6
38055,North Dakota,McLean,75.115332429,48.4
38057,North Dakota,Mercer,72.819314642,56.8
38059,North Dakota,Morton,69.652137469,65.4
38061,North Dakota,Mountrail,56.860068259,36.5
38063,North Dakota,Nelson,78.802660754,52.4
38065,North Dakota,Oliver,72.764505119,58.7
38067,North Dakota,Pembina,62.730696798,60.1
38069,North Dakota,Pierce,67.770700637,70.0
38071,North Dakota,Ramsey,61.818181818,63.3
38073,North Dakota,Ransom,61.580928482,68.9
38075,North Dakota,Renville,73.277777778,58.3
38077,North Dakota,Richland,61.779359431,68.0
38079,North Dakota,Rolette,40.042105263,34.4
38081,North Dakota,Sargent,66.774193548,66.2
38083,North Dakota,Sheridan,75.185185185,53.2
38085,North Dakota,Sioux,41.982300885,38.5
38087,North Dakota,Slope,70.0,41.5
38089,North Dakota,Stark,67.292644757,64.9
38091,North Dakota,Steele,77.163120567,51.0
38093,North Dakota,Stutsman,60.633181126,70.3
38095,North Dakota,Towner,71.151515152,50.8
38097,North Dakota,Traill,67.581699346,67.0
38099,North Dakota,Walsh,60.050219711,65.6
38101,North Dakota,Ward,55.465881198,65.9
38103,North Dakota,Wells,76.704361874,60.8
38105,North Dakota,Williams,58.999794196,49.2
39000,Ohio,,66.877561322,
39001,Ohio,Adams,57.902264601,59.0
39003,Ohio,Allen,61.34560092,69.7
39005,Ohio,Ashland,64.292671049,74.3
39007,Ohio,Ashtabula,58.534871387,62.2
39009,Ohio,Athens,47.740221673,59.8
39011,Ohio,Auglaize,74.715942029,76.8
39013,Ohio,Belmont,60.672962318,64.2
39015,Ohio,Brown,62.982534707,66.0
39017,Ohio,Butler,66.558668378,72.1
39019,Ohio,Carroll,65.811530447,63.8
39021,Ohio,Champaign,66.407315046,72.4
39023,Ohio,Clark,62.296386127,69.1
39025,Ohio,Clermont,70.582973966,74.9
39027,Ohio,Clinton,64.358049851,69.6
39029,Ohio,Columbiana,61.347277761,68.0
39031,Ohio,Coshocton,59.996415771,66.5
39033,Ohio,Crawford,64.222291214,70.2
39035,Ohio,Cuyahoga,65.693346353,66.3
39037,Ohio,Darke,69.762180229,73.6
39039,Ohio,Defiance,66.992741099,74.0
39041,Ohio,Delaware,87.630764953,77.5
39043,Ohio,Erie,68.75479417,66.9
39045,Ohio,Fairfield,71.477843078,73.6
39047,Ohio,Fayette,58.619567743,68.5
39049,Ohio,Franklin,67.376535955,66.5
39051,Ohio,Fulton,71.167369902,76.4
39053,Ohio,Gallia,60.100174216,59.5
39055,Ohio,Geauga,78.307240705,78.8
39057,Ohio,Greene,68.037763365,75.5
39059,Ohio,Guernsey,60.234594416,61.4
39061,Ohio,Hamilton,71.024252763,66.9
39063,Ohio,Hancock,67.686801676,73.7
39065,Ohio,Hardin,55.47319933,66.6
39067,Ohio,Harrison,64.327731092,53.4
39069,Ohio,Henry,71.722127763,69.1
39071,Ohio,Highland,60.272629805,63.8
39073,Ohio,Hocking,62.594521168,58.5
39075,Ohio,Holmes,42.849578024,69.6
39077,Ohio,Huron,62.134369287,70.6
39079,Ohio,Jackson,59.870497774,62.1
39081,Ohio,Jefferson,62.84637845,62.0
39083,Ohio,Knox,66.366518706,70.4
39085,Ohio,Lake,72.891731129,78.3
39087,Ohio,Lawrence,60.468666022,59.7
39089,Ohio,Licking,70.646020022,72.8
39091,Ohio,Logan,67.605959786,62.7
39093,Ohio,Lorain,66.207027061,74.3
39095,Ohio,Lucas,61.758657842,65.7
39097,Ohio,Madison,57.103825137,73.5
39099,Ohio,Mahoning,65.785224508,68.2
39101,Ohio,Marion,54.454340805,67.3
39103,Ohio,Medina,76.863015689,80.9
39105,Ohio,Meigs,61.557054525,57.4
39107,Ohio,Mercer,79.071547421,74.6
39109,Ohio,Miami,71.858692284,76.2
39111,Ohio,Monroe,65.189238486,55.1
39113,Ohio,Montgomery,66.668735801,68.2
39115,Ohio,Morgan,59.461571863,54.4
39117,Ohio,Morrow,68.132152086,66.7
39119,Ohio,Muskingum,61.083855385,68.3
39121,Ohio,Noble,54.353041988,59.6
39123,Ohio,Ottawa,72.903127847,53.7
39125,Ohio,Paulding,66.528460998,67.3
39127,Ohio,Perry,60.537302596,64.4
39129,Ohio,Pickaway,62.222955871,70.9
39131,Ohio,Pike,58.285982625,57.9
39133,Ohio,Portage,64.179670862,72.0
39135,Ohio,Preble,68.895909019,70.4
39137,Ohio,Putnam,79.509080024,74.8
39139,Ohio,Richland,63.786227067,70.3
39141,Ohio,Ross,55.410599884,65.7
39143,Ohio,Sandusky,66.756936737,72.4
39145,Ohio,Scioto,54.506335573,59.4
39147,Ohio,Seneca,60.643796992,71.4
39149,Ohio,Shelby,69.754211544,73.6
39151,Ohio,Stark,65.747576177,74.0
39153,Ohio,Summit,67.529343783,73.4
39155,Ohio,Trumbull,64.025990491,70.3
39157,Ohio,Tuscarawas,62.757539032,71.6
39159,Ohio,Union,78.444939604,76.4
39161,Ohio,Van Wert,69.572291957,72.0
39163,Ohio,Vinton,59.673428996,54.2
39165,Ohio,Warren,80.821877134,77.8
39167,Ohio,Washington,66.933444781,65.9
39169,Ohio,Wayne,62.736781277,75.8
39171,Ohio,Williams,66.37366548,71.7
39173,Ohio,Wood,66.219631661,72.7
39175,Ohio,Wyandot,67.416395383,73.1
40000,Oklahoma,,54.650150571,
40001,Oklahoma,Adair,44.480600751,39.5
40003,Oklahoma,Alfalfa,49.768976898,46.2
40005,Oklahoma,Atoka,50.624706435,47.8
40007,Oklahoma,Beaver,62.317596567,38.9
40009,Oklahoma,Beckham,49.768315592,47.8
40011,Oklahoma,Blaine,58.007434944,41.4
40013,Oklahoma,Bryan,45.129943503,53.9
40015,Oklahoma,Caddo,48.116154222,39.1
40017,Oklahoma,Canadian,59.414868106,70.0
40019,Oklahoma,Carter,55.220411056,56.9
40021,Oklahoma,Cherokee,47.843349088,51.7
40023,Oklahoma,Choctaw,52.873980054,45.0
40025,Oklahoma,Cimarron,70.976430976,33.6
40027,Oklahoma,Cleveland,56.233802817,69.3
40029,Oklahoma,Coal,60.310633214,42.9
40031,Oklahoma,Comanche,39.746778961,57.9
40033,Oklahoma,Cotton,57.668161435,46.1
40035,Oklahoma,Craig,54.736842105,52.1
40037,Oklahoma,Creek,56.79575498,59.0
40039,Oklahoma,Custer,51.634870804,54.3
40041,Oklahoma,Delaware,51.293872695,42.7
40043,Oklahoma,Dewey,67.496423462,40.4
40045,Oklahoma,Ellis,62.642140468,37.7
40047,Oklahoma,Garfield,52.443301379,64.5
40049,Oklahoma,Garvin,53.909180652,49.3
40051,Oklahoma,Grady,55.578010345,60.0
40053,Oklahoma,Grant,67.454545455,49.0
40055,Oklahoma,Greer,44.138702461,45.9
40057,Oklahoma,Harmon,48.092783505,47.0
40059,Oklahoma,Harper,60.570264766,41.6
40061,Oklahoma,Haskell,52.640419948,46.7
40063,Oklahoma,Hughes,48.887770508,46.2
40065,Oklahoma,Jackson,46.017352365,54.8
40067,Oklahoma,Jefferson,52.765486726,38.7
40069,Oklahoma,Johnston,51.186032511,46.4
40071,Oklahoma,Kay,53.14743491,62.7
40073,Oklahoma,Kingfisher,60.789844852,54.1
40075,Oklahoma,Kiowa,51.650339111,47.5
40077,Oklahoma,Latimer,53.480176211,43.4
40079,Oklahoma,Le Flore,51.274710293,51.6
40081,Oklahoma,Lincoln,56.393939394,53.9
40083,Oklahoma,Logan,60.262569832,63.9
40085,Oklahoma,Love,55.797399042,43.9
40087,Oklahoma,McClain,66.159931212,62.0
40089,Oklahoma,McCurtain,47.928944619,43.0
40091,Oklahoma,McIntosh,53.224776501,30.8
40093,Oklahoma,Major,63.556370302,54.4
40095,Oklahoma,Marshall,50.575479566,31.9
40097,Oklahoma,Mayes,53.245796637,50.1
40099,Oklahoma,Murray,56.37494022,49.6
40101,Oklahoma,Muskogee,49.396356475,54.7
40103,Oklahoma,Noble,57.65323993,59.4
40105,Oklahoma,Nowata,55.900700191,50.9
40107,Oklahoma,Okfuskee,44.131147541,40.4
40109,Oklahoma,Oklahoma,54.36402538,64.7
40111,Oklahoma,Okmulgee,48.975192472,53.8
40113,Oklahoma,Osage,55.984734905,49.2
40115,Oklahoma,Ottawa,49.687228497,54.1
40117,Oklahoma,Pawnee,54.266293483,46.0
40119,Oklahoma,Payne,47.577240992,58.5
40121,Oklahoma,Pittsburg,53.512464547,39.5
40123,Oklahoma,Pontotoc,53.185210901,55.8
40125,Oklahoma,Pottawatomie,51.432481752,62.4
40127,Oklahoma,Pushmataha,55.233100233,36.8
40129,Oklahoma,Roger Mills,68.178438662,41.4
40131,Oklahoma,Rogers,64.308602771,68.0
40133,Oklahoma,Seminole,45.858085809,49.9
40135,Oklahoma,Sequoyah,49.023418831,45.6
40137,Oklahoma,Stephens,58.260470804,57.4
40139,Oklahoma,Texas,52.011304757,49.0
40141,Oklahoma,Tillman,51.433998101,45.8
40143,Oklahoma,Tulsa,58.900521247,65.8
40145,Oklahoma,Wagoner,59.657297206,66.4
40147,Oklahoma,Washington,61.312288025,66.3
40149,Oklahoma,Washita,58.398533007,50.4
40151,Oklahoma,Woods,53.265749457,53.9
40153,Oklahoma,Woodward,53.158074428,51.8
41000,Oregon,,76.393117184,
41001,Oregon,Baker,77.898039216,55.2
41003,Oregon,Benton,73.767376877,70.6
41005,Oregon,Clackamas,82.52462009,74.0
41007,Oregon,Clatsop,76.487523992,56.5
41009,Oregon,Columbia,79.040843861,66.0
41011,Oregon,Coos,72.179499659,61.7
41013,Oregon,Crook,81.865394807,63.7
41015,Oregon,Curry,77.171664943,53.5
41017,Oregon,Deschutes,83.788177834,61.7
41019,Oregon,Douglas,73.307131465,57.6
41021,Oregon,Gilliam,76.0,29.7
41023,Oregon,Grant,78.296422487,40.8
41025,Oregon,Harney,77.727666956,48.1
41027,Oregon,Hood River,87.940880081,57.0
41029,Oregon,Jackson,75.66417755,68.6
41031,Oregon,Jefferson,67.610669694,53.8
41033,Oregon,Josephine,75.289400787,61.8
41035,Oregon,Klamath,71.941234084,57.2
41037,Oregon,Lake,69.919871795,42.4
41039,Oregon,Lane,74.65795529,70.3
41041,Oregon,Lincoln,77.337024918,47.2
41043,Oregon,Linn,76.054863365,69.9
41045,Oregon,Malheur,56.437963184,59.9
41047,Oregon,Marion,71.024821402,68.5
41049,Oregon,Morrow,75.099046222,46.8
41051,Oregon,Multnomah,76.060794961,71.5
41053,Oregon,Polk,77.136011501,72.2
41055,Oregon,Sherman,89.814126394,47.0
41057,Oregon,Tillamook,80.591744214,42.8
41059,Oregon,Umatilla,62.512771996,55.3
41061,Oregon,Union,73.943592281,64.8
41063,Oregon,Wallowa,90.175131349,47.7
41065,Oregon,Wasco,75.420336269,56.2
41067,Oregon,Washington,78.417097114,76.0
41069,Oregon,Wheeler,85.398230088,29.5
41071,Oregon,Yamhill,75.892581144,69.6
42000,Pennsylvania,,70.715971185,
42001,Pennsylvania,Adams,70.803331038,75.3
42003,Pennsylvania,Allegheny,75.277217057,70.9
42005,Pennsylvania,Armstrong,69.052591608,65.8
42007,Pennsylvania,Beaver,71.299144004,71.1
42009,Pennsylvania,Bedford,71.444487628,65.7
42011,Pennsylvania,Berks,65.88454018,73.2
42013,Pennsylvania,Blair,65.565235321,70.4
42015,Pennsylvania,Bradford,64.332337884,59.6
42017,Pennsylvania,Bucks,82.257421632,77.5
42019,Pennsylvania,Butler,76.353650729,74.9
42021,Pennsylvania,Cambria,66.676744296,68.2
42023,Pennsylvania,Cameron,64.391534392,40.4
42025,Pennsylvania,Carbon,65.732994527,61.2
42027,Pennsylvania,Centre,59.909547739,64.4
42029,Pennsylvania,Chester,82.900032949,75.6
42031,Pennsylvania,Clarion,62.437540038,57.7
42033,Pennsylvania,Clearfield,62.41608613,61.3
42035,Pennsylvania,Clinton,57.569818716,58.7
42037,Pennsylvania,Columbia,58.43832021,63.8
42039,Pennsylvania,Crawford,62.669153301,61.2
42041,Pennsylvania,Cumberland,73.071861695,74.6
42043,Pennsylvania,Dauphin,71.764304845,67.5
42045,Pennsylvania,Delaware,78.367088456,71.7
42047,Pennsylvania,Elk,69.729841204,63.5
42049,Pennsylvania,Erie,65.542911786,72.1
42051,Pennsylvania,Fayette,59.63149561,62.8
42053,Pennsylvania,Forest,39.2,19.1
42055,Pennsylvania,Franklin,68.704711686,73.6
42057,Pennsylvania,Fulton,68.945548833,65.7
42059,Pennsylvania,Greene,60.344945355,60.9
42061,Pennsylvania,Huntingdon,62.409638554,58.2
42063,Pennsylvania,Indiana,60.389914981,64.0
42065,Pennsylvania,Jefferson,66.707584393,60.0
42067,Pennsylvania,Juniata,63.990435707,64.9
42069,Pennsylvania,Lackawanna,71.258335391,64.6
42071,Pennsylvania,Lancaster,69.18456525,75.9
42073,Pennsylvania,Lawrence,67.171076609,69.7
42075,Pennsylvania,Lebanon,67.307312949,73.5
42077,Pennsylvania,Lehigh,69.208115551,74.4
42079,Pennsylvania,Luzerne,62.646481981,64.6
42081,Pennsylvania,Lycoming,66.039565339,65.7
42083,Pennsylvania,McKean,59.757482732,62.1
42085,Pennsylvania,Mercer,65.362882761,69.5
42087,Pennsylvania,Mifflin,60.288798542,65.8
42089,Pennsylvania,Monroe,64.091899537,55.1
42091,Pennsylvania,Montgomery,83.000268448,75.3
42093,Pennsylvania,Montour,69.224229543,60.7
42095,Pennsylvania,Northampton,72.854433482,75.1
42097,Pennsylvania,Northumberland,58.029232142,64.8
42099,Pennsylvania,Perry,68.477777778,68.4
42101,Pennsylvania,Philadelphia,65.004559404,55.1
42103,Pennsylvania,Pike,72.592262237,42.6
42105,Pennsylvania,Potter,68.614685844,40.7
42107,Pennsylvania,Schuylkill,62.621845758,64.0
42109,Pennsylvania,Snyder,60.065903028,72.1
42111,Pennsylvania,Somerset,67.324809034,64.3
42113,Pennsylvania,Sullivan,67.638758231,31.6
42115,Pennsylvania,Susquehanna,66.530050466,48.2
42117,Pennsylvania,Tioga,64.936065321,55.1
42119,Pennsylvania,Union,55.54328317,70.0
42121,Pennsylvania,Venango,64.193587417,63.3
42123,Pennsylvania,Warren,65.317096315,57.5
42125,Pennsylvania,Washington,71.868005217,70.0
42127,Pennsylvania,Wayne,66.577388007,46.7
42129,Pennsylvania,Westmoreland,71.953530063,71.9
42131,Pennsylvania,Wyoming,68.723404255,54.7
42133,Pennsylvania,York,69.8877557,74.8
44000,Rhode Island,,65.028552741,
44001,Rhode Island,Bristol,73.958875586,72.0
44003,Rhode Island,Kent,71.714813959,72.7
44005,Rhode Island,Newport,69.114871948,65.2
44007,Rhode Island,Providence,59.689367571,61.9
44009,Rhode Island,Washington,73.69083951,64.5
45000,South Carolina,,65.306622888,
45001,South Carolina,Abbeville,63.93931602,58.9
45003,South Carolina,Aiken,65.759610931,59.9
45005,South Carolina,Allendale,51.475644699,38.3
45007,South Carolina,Anderson,63.402612827,66.4
45009,South Carolina,Bamberg,58.082437276,47.7
45011,South Carolina,Barnwell,64.769375588,52.4
45013,South Carolina,Beaufort,66.699618217,51.3
45015,South Carolina,Berkeley,63.74637659,64.1
45017,South Carolina,Calhoun,71.075867981,56.3
45019,South Carolina,Charleston,69.337536434,61.2
45021,South Carolina,Cherokee,58.719646799,60.3
45023,South Carolina,Chester,63.281124498,58.2
45025,South Carolina,Chesterfield,54.070466915,51.7
45027,South Carolina,Clarendon,62.123630963,45.2
45029,South Carolina,Colleton,67.199860603,51.2
45031,South Carolina,Darlington,63.031304686,52.1
45033,South Carolina,Dillon,57.802779616,44.6
45035,South Carolina,Dorchester,65.679075302,67.1
45037,South Carolina,Edgefield,62.240935673,55.9
45039,South Carolina,Fairfield,67.161040398,48.5
45041,South Carolina,Florence,62.235299793,59.1
45043,South Carolina,Georgetown,73.416758434,48.3
45045,South Carolina,Greenville,69.024478282,66.5
45047,South Carolina,Greenwood,60.365899661,62.3
45049,South Carolina,Hampton,63.020656959,40.3
45051,South Carolina,Horry,66.356806645,49.2
45053,South Carolina,Jasper,66.669754516,47.4
45055,South Carolina,Kershaw,67.298379027,64.1
45057,South Carolina,Lancaster,69.169845343,67.1
45059,South Carolina,Laurens,59.523623585,56.8
45061,South Carolina,Lee,61.360989811,50.2
45063,South Carolina,Lexington,66.150220778,66.2
45065,South Carolina,McCormick,68.432432432,52.7
45067,South Carolina,Marion,62.530299809,53.2
45069,South Carolina,Marlboro,54.923224568,53.0
45071,South Carolina,Newberry,65.086462882,52.3
45073,South Carolina,Oconee,66.126829268,58.8
45075,South Carolina,Orangeburg,61.153161175,50.6
